SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,SO3,Si,Al,Fe,Ca,Mg,Na,K,Ti,TS,GSAsh,GSAsh_Dry,Standard_Ash,MnO,Ash_Deformation,Ash_Softening,Ash_Fluid
49.2,31.0,7.29,1.81,0.88,0.351,2.24,1.04,2.33,22400.0,16000.0,4970.0,1260.0,517.0,254.0,1810.0,605.0,0.975,9.3,9.72,9.87,0.02,2760.0,2800.0,2800.0
45.2,21.4,21.0,1.3,0.0797,0.432,1.5,0.77,2.0,25700.0,13800.0,17900.0,1130.0,58.4,390.0,1520.0,560.0,0.811,12.0,12.2,10.7,0.017,2100.0,2210.0,2300.0
53.3,22.5,8.99,2.52,1.38,0.581,2.93,1.1,1.75,39900.0,19100.0,10100.0,2890.0,1330.0,690.0,3910.0,1060.0,0.729,15.4,16.0,13.4,0.018,2300.0,2350.0,2780.0
48.2,28.4,12.1,1.82,0.73,0.176,1.43,1.64,2.08,27500.0,18300.0,10400.0,1590.0,537.0,159.0,1450.0,1200.0,0.844,12.0,12.2,11.81,0.015,2530.0,2600.0,2730.0
45.4,28.4,14.4,1.37,0.647,0.27,1.75,1.52,1.23,16100.0,11400.0,7650.0,742.0,295.0,151.0,1110.0,689.0,0.495,7.5,7.57,8.17,0.0088,2420.0,2530.0,2580.0
42.8,33.1,12.4,2.0,0.896,0.675,2.19,0.953,3.45,4680.0,4100.0,2040.0,335.0,126.0,117.0,426.0,133.0,1.4,2.3,2.34,3.02,0.0163,2480.0,2620.0,2780.0
48.3,22.5,17.4,0.686,0.714,0.203,2.26,1.19,1.27,40200.0,21200.0,21700.0,873.0,766.0,267.0,3350.0,1260.0,0.516,17.6,17.8,17.5,0.015,2240.0,2370.0,2460.0
53.1,21.4,16.0,0.854,0.896,0.216,2.19,0.936,1.48,27400.0,12500.0,12300.0,673.0,596.0,177.0,2010.0,618.0,0.597,10.9,11.0,11.4,0.0069,2220.0,2310.0,2420.0
40.3,17.3,20.6,9.19,0.614,0.257,1.63,0.836,3.95,22300.0,10800.0,17100.0,7760.0,438.0,225.0,1610.0,591.0,1.61,11.6,11.8,12.02,0.037,2220.0,2340.0,2450.0
51.4,20.2,17.3,0.952,1.13,0.392,2.7,1.07,0.2,47000.0,20900.0,23600.0,1330.0,1330.0,568.0,4400.0,1250.0,0.0816,19.2,19.6,18.9,0.022,2100.0,2210.0,2330.0
52.2,22.0,18.7,0.826,0.415,0.216,1.5,1.27,1.38,21600.0,10300.0,11600.0,523.0,222.0,142.0,1110.0,674.0,0.561,8.7,8.87,8.4,0.0081,2400.0,2500.0,2600.0
47.3,25.2,17.7,0.84,1.2,0.284,2.92,1.02,1.88,45200.0,27200.0,25300.0,1230.0,1470.0,429.0,4970.0,1250.0,0.759,20.2,20.4,19.5,0.022,1980.0,2090.0,2220.0
43.9,24.2,22.4,1.4,1.13,0.945,2.1,1.2,2.2,23900.0,14900.0,18300.0,1170.0,793.0,817.0,2040.0,837.0,0.917,11.2,11.7,11.4,0.0064,2090.0,2260.0,2410.0
54.1,28.4,9.7,0.378,0.548,0.176,1.73,1.3,0.025,40500.0,24000.0,10900.0,432.0,528.0,208.0,2310.0,1250.0,0.011,15.8,16.0,16.0,0.014,2800.0,2800.0,2800.0
35.5,19.3,33.9,2.1,0.432,0.23,1.3,1.0,1.9,16000.0,9840.0,22900.0,1450.0,251.0,164.0,1040.0,579.0,0.772,9.5,9.65,9.6,0.038,1950.0,2070.0,2170.0
55.2,26.8,6.01,1.16,0.282,0.216,2.36,0.702,1.25,87200.0,48000.0,14200.0,2800.0,574.0,540.0,6620.0,1420.0,0.509,33.2,33.8,35.4,0.016,2580.0,2700.0,2790.0
50.7,32.6,7.29,1.27,0.631,0.243,1.48,1.34,1.95,17800.0,12900.0,3830.0,683.0,285.0,135.0,924.0,601.0,0.802,7.3,7.51,7.11,0.0046,2800.0,2800.0,2800.0
51.1,29.3,8.4,0.527,0.66,0.384,2.91,1.46,0.712,37700.0,24300.0,9380.0,586.0,625.0,451.0,3780.0,1390.0,0.291,15.5,15.8,19.95,0.00551,2800.0,2800.0,2800.0
41.7,19.3,26.0,2.52,1.11,0.446,2.37,0.92,0.85,34100.0,17800.0,31700.0,3140.0,1170.0,576.0,3440.0,960.0,0.345,17.2,17.5,17.4,0.021,2010.0,2100.0,2190.0
43.9,25.0,23.3,1.2,0.465,0.176,1.42,1.18,1.27,14500.0,9370.0,11600.0,608.0,199.0,92.2,838.0,501.0,0.515,7.0,7.09,7.8,0.012,2790.0,2910.0,2910.0
36.0,22.6,22.8,1.1,0.896,0.162,2.3,1.1,1.9,12000.0,8530.0,11400.0,560.0,385.0,85.6,1370.0,469.0,0.798,6.8,7.11,7.0,0.031,2105.0,2205.0,2315.0
40.0,28.0,23.5,1.39,0.299,0.257,1.33,1.57,2.29,17900.0,14200.0,15700.0,951.0,173.0,182.0,1060.0,900.0,0.954,9.2,9.58,9.08,0.011,2340.0,2483.0,2638.0
55.4,26.2,4.9,0.73,1.16,0.608,1.9,1.4,0.79,23400.0,12600.0,3100.0,472.0,634.0,408.0,1430.0,758.0,0.318,9.0,9.06,8.9,0.012,2800.0,2800.0,2800.0
49.5,24.2,16.0,1.08,1.05,0.081,2.32,1.34,1.33,31000.0,17200.0,15000.0,1040.0,845.0,80.5,2590.0,1070.0,0.538,13.2,13.4,12.47,0.0158,2320.0,2450.0,2490.0
22.3,8.99,30.0,15.2,0.498,0.203,0.79,0.44,16.1,17200.0,7830.0,34600.0,17800.0,494.0,247.0,1080.0,433.0,6.74,15.7,16.4,12.6,0.19,1910.0,1950.0,1990.0
40.2,31.6,12.2,3.24,1.08,0.702,1.05,1.61,4.13,3040.0,2700.0,1370.0,373.0,105.0,84.0,141.0,155.0,1.67,1.6,1.62,1.95,0.19,2480.0,2590.0,2670.0
40.0,16.0,21.0,3.6,0.664,0.203,1.8,0.75,2.5,16700.0,7580.0,13200.0,2300.0,358.0,134.0,1340.0,402.0,1.04,8.6,8.96,8.0,0.0416,1925.0,2045.0,2110.0
41.2,26.3,16.4,3.91,1.07,1.38,1.99,1.0,4.2,15300.0,11100.0,4330.0,1000.0,598.0,388.0,1450.0,418.0,1.71,6.71,6.82,6.47,0.011,2351.0,2383.0,2416.0
31.9,24.5,38.1,0.91,0.448,0.0662,1.32,0.569,1.0,11200.0,9770.0,20000.0,489.0,203.0,36.9,828.0,256.0,0.407,7.4,7.52,11.0,0.011,2780.0,2800.0,2800.0
43.4,21.6,27.2,1.32,0.448,0.243,1.5,1.4,1.3,34100.0,19200.0,31900.0,1580.0,454.0,303.0,2100.0,1410.0,0.52,16.8,16.8,16.68,0.002,2090.0,2200.0,2360.0
48.3,35.1,7.06,1.76,0.282,1.01,0.913,1.15,3.08,4330.0,3560.0,948.0,242.0,32.6,144.0,146.0,132.0,1.24,1.9,1.92,2.4,0.014,2700.0,2800.0,2800.0
62.3,28.7,1.72,0.574,0.531,0.243,2.28,2.59,0.875,61900.0,32300.0,2550.0,872.0,681.0,383.0,4040.0,3300.0,0.353,21.1,21.3,21.31,0.003,2800.0,2800.0,2800.0
28.7,18.8,41.0,1.48,0.481,0.243,1.14,0.736,2.65,7460.0,5540.0,16000.0,590.0,161.0,100.0,529.0,245.0,1.07,5.5,5.57,4.83,0.009,1900.0,2020.0,2150.0
44.5,18.8,28.9,0.728,0.515,0.203,1.42,1.51,0.9,42600.0,20300.0,41400.0,1070.0,635.0,307.0,2420.0,1840.0,0.361,20.4,20.5,20.45,0.032,2000.0,2120.0,2210.0
37.7,30.3,5.9,1.5,0.138,0.0487,2.5,2.3,1.2,26900.0,21200.0,4500.0,1010.0,145.0,55.2,3270.0,1810.0,0.47,12.9,13.3,13.9,0.169,2910.0,2910.0,2910.0
38.5,18.8,32.6,0.714,0.747,0.243,1.94,1.09,1.6,29100.0,16100.0,36900.0,826.0,728.0,291.0,2610.0,1050.0,0.66,15.7,16.2,10.97,0.16,2020.0,2100.0,2260.0
53.1,23.8,10.9,1.79,0.979,0.23,3.28,1.09,2.64,12300.0,6210.0,3760.0,631.0,291.0,84.0,1350.0,322.0,1.06,4.9,4.94,5.3,0.019,2480.0,2560.0,2670.0
38.3,29.7,17.8,4.25,0.744,0.316,0.262,1.31,5.78,7620.0,6630.0,6490.0,1230.0,178.0,94.8,90.0,325.0,2.35,4.32,4.39,4.28,0.0238,2602.0,2646.0,2730.0
36.6,23.5,29.9,1.31,0.415,0.176,0.94,1.1,1.91,11000.0,7980.0,13400.0,601.0,161.0,83.6,503.0,423.0,0.792,6.2,6.43,5.7,0.011,2110.0,2200.0,2310.0
46.4,26.1,19.8,0.56,0.764,0.0608,2.1,1.32,1.05,36700.0,23400.0,23400.0,678.0,779.0,76.2,2960.0,1340.0,0.426,16.7,16.9,13.5,0.018,2800.0,2800.0,2800.0
44.5,25.9,9.7,5.4,1.18,0.972,0.37,1.4,2.7,11700.0,7710.0,3820.0,2170.0,399.0,405.0,173.0,471.0,1.13,5.4,5.63,5.1,0.041,2280.0,2405.0,2495.0
73.4,18.8,2.29,0.518,0.432,0.338,0.913,1.34,0.9,29200.0,8470.0,1360.0,315.0,221.0,213.0,646.0,680.0,0.364,8.4,8.5,7.01,0.0045,2690.0,2760.0,2800.0
54.0,24.3,10.6,0.462,1.05,0.203,3.0,1.15,0.525,42000.0,21400.0,12300.0,549.0,1050.0,250.0,4160.0,1150.0,0.211,16.6,16.6,15.52,0.016,2460.0,2580.0,2770.0
46.7,29.1,4.72,3.22,0.93,0.324,1.2,1.19,3.75,14200.0,10000.0,2150.0,1500.0,364.0,156.0,650.0,462.0,1.52,6.4,6.5,3.59,0.024,2650.0,2720.0,2760.0
37.9,24.4,29.7,1.04,0.664,0.27,1.84,1.45,1.45,18300.0,13400.0,21500.0,766.0,414.0,207.0,1580.0,901.0,0.589,10.2,10.4,9.38,0.031,2020.0,2180.0,2250.0
42.8,24.8,23.2,1.9,1.05,0.662,0.9,1.7,1.9,29400.0,19300.0,23800.0,1990.0,925.0,720.0,1100.0,1490.0,0.792,14.1,14.7,12.6,0.014,2095.0,2305.0,2490.0
43.7,20.9,24.8,0.63,0.863,0.189,2.9,1.05,1.38,37500.0,20200.0,31800.0,826.0,954.0,257.0,4420.0,1160.0,0.561,18.0,18.4,17.4,0.018,2010.0,2120.0,2260.0
40.9,22.1,21.7,3.49,1.11,0.297,1.38,1.47,4.38,11600.0,7120.0,9250.0,1520.0,408.0,134.0,700.0,536.0,1.81,5.9,6.09,5.55,0.011,2140.0,2230.0,2360.0
31.7,27.4,14.5,9.09,0.813,0.338,1.39,0.753,6.75,12300.0,12100.0,8390.0,5390.0,407.0,208.0,963.0,374.0,2.77,8.1,8.3,7.6,0.039,2280.0,2400.0,2490.0
27.6,18.7,10.1,15.4,1.66,1.35,0.817,0.819,14.8,5470.0,4200.0,3000.0,4660.0,424.0,424.0,288.0,208.0,5.97,4.2,4.24,4.2,0.042,2140.0,2210.0,2290.0
48.5,29.3,7.18,2.94,0.813,0.932,0.589,1.76,3.93,5270.0,3600.0,1170.0,488.0,114.0,160.0,114.0,244.0,1.59,2.3,2.32,2.47,0.029,2430.0,2530.0,2690.0
52.0,29.5,8.29,1.18,0.93,0.689,2.85,1.61,0.325,14300.0,9150.0,3400.0,493.0,329.0,299.0,1390.0,563.0,0.131,5.8,5.87,4.6,0.0098,2470.0,2600.0,2690.0
12.4,8.54,62.7,1.88,0.332,0.203,0.373,0.468,2.2,3890.0,3030.0,29300.0,897.0,134.0,100.0,207.0,187.0,0.906,6.5,6.69,5.78,0.032,2060.0,2140.0,2200.0
27.1,9.58,11.3,22.8,3.32,1.17,0.294,0.886,19.3,10500.0,4090.0,6270.0,12700.0,1580.0,728.0,201.0,439.0,8.65,7.15,8.01,6.12,0.029,2175.0,2270.0,2295.0
41.5,21.4,27.2,0.952,0.564,0.446,1.94,1.25,1.33,27500.0,16000.0,26900.0,962.0,481.0,467.0,2280.0,1060.0,0.536,14.0,14.2,13.05,0.0096,2050.0,2140.0,2180.0
41.9,22.3,24.2,2.16,0.631,0.243,1.71,0.97,1.0,14200.0,8580.0,12300.0,1120.0,276.0,131.0,1030.0,422.0,0.41,7.1,7.27,7.1,0.022,1960.0,2070.0,2160.0
52.2,29.5,9.15,0.35,0.664,0.135,1.75,1.44,0.35,44800.0,28700.0,11800.0,459.0,735.0,184.0,2680.0,1580.0,0.142,18.1,18.4,17.45,0.007,2800.0,2800.0,2800.0
41.3,21.5,17.7,5.02,0.714,0.284,1.81,0.89,6.21,38100.0,22400.0,24400.0,7070.0,849.0,414.0,2970.0,1050.0,2.51,19.5,19.7,18.9,0.037,2150.0,2200.0,2340.0
49.9,29.9,6.72,1.44,0.266,0.284,1.32,1.29,1.3,62900.0,42600.0,12700.0,2780.0,432.0,567.0,2970.0,2080.0,0.531,26.4,27.0,24.8,0.0097,2770.0,2800.0,2800.0
45.6,37.9,5.38,1.15,0.257,0.123,0.982,3.67,0.783,29200.0,26400.0,6000.0,1010.0,221.0,121.0,1160.0,2830.0,0.326,13.0,13.5,12.03,0.00436,2910.0,2910.0,2910.0
34.7,16.0,13.7,7.91,3.15,1.34,0.673,0.669,15.4,24600.0,12800.0,14500.0,8570.0,2880.0,1500.0,849.0,607.0,6.55,14.3,15.2,10.13,0.0075,2160.0,2350.0,2420.0
22.3,8.47,42.2,11.9,0.199,0.189,0.877,0.435,5.9,16300.0,7020.0,46200.0,13300.0,188.0,219.0,1140.0,408.0,2.42,15.3,15.7,12.3,0.03,1940.0,1950.0,2220.0
61.0,25.7,3.8,0.644,0.913,0.324,3.09,1.27,0.875,22400.0,10700.0,2100.0,362.0,433.0,189.0,2020.0,599.0,0.358,7.7,7.88,7.3,0.0085,2650.0,2760.0,2910.0
48.8,19.8,14.6,4.4,0.498,0.392,2.0,1.1,1.6,17300.0,7970.0,7740.0,2380.0,228.0,220.0,1260.0,500.0,0.666,7.3,7.59,6.7,0.031,2115.0,2210.0,2315.0
45.7,28.8,8.8,0.83,1.39,1.13,3.6,1.4,1.2,13600.0,9690.0,3910.0,377.0,534.0,534.0,1900.0,532.0,0.484,6.3,6.36,6.3,0.026,2455.0,2565.0,2655.0
53.9,21.7,12.6,1.58,0.647,0.104,2.02,1.09,1.75,45200.0,20600.0,15800.0,2030.0,699.0,138.0,3010.0,1170.0,0.705,17.8,17.9,17.4,0.018,2360.0,2450.0,2560.0
65.4,24.5,2.6,0.82,0.382,0.338,1.7,1.9,0.83,24000.0,10200.0,1430.0,459.0,180.0,196.0,1110.0,891.0,0.338,7.7,7.84,7.1,0.002,2800.0,2800.0,2800.0
21.4,22.2,7.34,10.7,6.31,7.8,1.31,0.775,14.1,5120.0,5300.0,2070.0,3080.0,1560.0,2330.0,524.0,202.0,5.88,4.21,4.41,4.39,0.0181,2164.0,2357.0,2536.0
36.7,19.2,36.7,1.43,0.614,0.13,1.43,1.15,2.19,22700.0,13500.0,34000.0,1350.0,490.0,127.0,1580.0,911.0,0.921,12.6,13.2,9.5,0.021,1980.0,2030.0,2450.0
33.4,22.1,29.7,4.01,0.465,0.324,0.841,0.652,2.9,13100.0,9850.0,17500.0,2410.0,236.0,202.0,589.0,328.0,1.18,8.3,8.42,7.8,0.023,2070.0,2160.0,2260.0
42.4,28.4,19.0,0.588,0.93,0.311,2.22,1.07,1.0,25900.0,19600.0,17400.0,549.0,733.0,301.0,2420.0,837.0,0.403,13.0,13.1,14.1,0.0069,2580.0,2640.0,2740.0
36.2,19.2,36.3,1.37,0.415,0.081,0.733,1.3,2.3,17800.0,10700.0,26700.0,1030.0,263.0,63.2,642.0,821.0,0.94,10.3,10.5,11.3,0.009,1980.0,2100.0,2240.0
44.6,25.1,18.9,0.994,1.48,0.338,3.27,0.903,1.73,38800.0,24700.0,24600.0,1320.0,1650.0,465.0,5060.0,1000.0,0.697,18.4,18.6,17.9,0.037,2260.0,2370.0,2480.0
36.8,27.6,21.0,3.28,0.382,0.419,0.577,1.09,2.55,9770.0,8290.0,8350.0,1330.0,131.0,176.0,273.0,369.0,1.05,5.5,5.68,5.4,0.023,2390.0,2430.0,2470.0
27.2,10.4,54.1,0.812,0.847,0.446,1.5,0.552,1.05,11400.0,4930.0,33800.0,519.0,456.0,295.0,1120.0,295.0,0.437,8.6,8.94,6.87,0.038,2030.0,2080.0,2270.0
47.2,39.8,2.12,1.01,0.315,0.13,1.47,2.57,0.283,27200.0,25700.0,1850.0,779.0,267.0,136.0,1840.0,1700.0,0.115,12.1,12.2,11.48,0.00735,2910.0,2910.0,2910.0
49.9,33.9,6.95,0.826,0.764,0.162,2.08,1.07,0.95,21400.0,16400.0,4460.0,541.0,422.0,110.0,1590.0,587.0,0.392,8.9,9.17,8.8,0.0084,2800.0,2800.0,2800.0
16.7,9.07,61.6,2.86,0.498,0.297,0.673,0.435,3.83,5710.0,3500.0,31400.0,1490.0,219.0,161.0,409.0,190.0,1.55,7.2,7.3,7.1,0.012,2100.0,2200.0,2280.0
48.4,24.7,4.98,8.1,0.963,0.338,2.34,1.22,1.58,32300.0,18700.0,4970.0,8260.0,829.0,357.0,2790.0,1040.0,0.643,14.0,14.3,12.8,0.02,2440.0,2520.0,2610.0
44.7,20.8,24.7,0.868,0.664,0.23,1.73,1.09,1.55,44200.0,23300.0,36600.0,1310.0,847.0,360.0,3050.0,1380.0,0.634,20.7,21.2,18.77,0.0225,2100.0,2190.0,2420.0
29.1,21.9,22.6,7.25,1.54,1.49,1.27,0.87,9.75,4430.0,3790.0,5160.0,1690.0,303.0,359.0,346.0,170.0,3.98,3.2,3.26,2.9,0.049,2060.0,2140.0,2260.0
55.1,27.5,7.28,0.423,1.43,0.322,3.48,1.24,1.29,44600.0,25500.0,8680.0,511.0,1510.0,412.0,5080.0,1280.0,0.537,16.7,17.4,14.78,0.0295,2624.0,2718.0,2789.0
43.9,22.3,13.2,7.1,0.747,0.176,1.75,0.92,2.58,21900.0,12600.0,9840.0,5420.0,481.0,139.0,1560.0,588.0,1.06,10.4,10.7,11.04,0.035,2290.0,2320.0,2380.0
54.0,27.8,5.78,0.578,0.0639,0.0486,1.88,1.4,0.18,34500.0,20200.0,5270.0,566.0,53.2,49.6,2140.0,1140.0,0.074,13.3,13.7,11.8,0.00634,2910.0,2910.0,2910.0
51.5,23.4,9.96,0.976,0.816,0.555,0.533,2.46,1.29,17100.0,8760.0,4540.0,476.0,339.0,290.0,278.0,1070.0,0.52,6.94,6.99,7.25,0.0144,2620.0,2689.0,2712.0
52.0,26.5,9.44,0.644,1.08,0.243,2.52,1.35,1.18,51200.0,29500.0,13900.0,970.0,1370.0,380.0,4430.0,1710.0,0.477,20.8,21.1,18.89,0.0094,2550.0,2590.0,2690.0
53.8,24.3,12.0,1.53,0.614,0.351,2.02,2.24,2.03,17400.0,8870.0,5810.0,753.0,256.0,180.0,1160.0,926.0,0.836,6.7,6.91,6.3,0.0094,2400.0,2490.0,2590.0
47.6,30.1,10.7,1.12,1.99,0.486,4.18,1.15,2.0,43400.0,31000.0,14600.0,1560.0,2340.0,703.0,6790.0,1350.0,0.809,19.3,19.5,18.7,0.012,2490.0,2580.0,2700.0
30.2,16.0,39.9,2.5,0.332,0.216,0.68,0.82,3.2,17500.0,10500.0,34600.0,2210.0,248.0,198.0,701.0,607.0,1.3,12.2,12.4,12.0,0.031,2090.0,2200.0,2310.0
36.8,14.0,35.8,2.69,1.58,0.554,2.26,0.686,2.78,48900.0,21100.0,71100.0,5460.0,2700.0,1170.0,5350.0,1170.0,1.16,27.3,28.4,26.2,0.017,1950.0,2000.0,2040.0
40.1,26.2,13.2,7.65,1.08,0.648,1.3,1.28,3.72,24700.0,16500.0,11000.0,5390.0,732.0,481.0,1450.0,1040.0,1.51,12.1,12.2,8.77,0.0318,2172.0,2225.0,2298.0
52.4,21.4,9.4,2.63,1.83,1.05,2.49,1.15,3.5,11700.0,5400.0,3130.0,897.0,525.0,372.0,987.0,329.0,1.42,4.7,4.77,4.7,0.12,2240.0,2380.0,2520.0
48.0,35.2,3.7,1.36,1.31,0.594,2.5,1.15,1.68,17000.0,14100.0,1970.0,737.0,600.0,334.0,1580.0,524.0,0.678,7.5,7.59,7.3,0.052,2800.0,2800.0,2800.0
44.7,31.1,15.8,1.7,0.813,1.11,1.9,1.1,2.1,23100.0,18200.0,12200.0,1340.0,541.0,905.0,1750.0,726.0,0.875,10.6,11.0,10.4,0.011,2620.0,2715.0,2780.0
42.4,23.4,23.9,0.686,1.1,0.297,3.21,0.769,1.43,20000.0,12500.0,16900.0,495.0,667.0,222.0,2700.0,465.0,0.576,10.0,10.1,9.53,0.013,2160.0,2250.0,2580.0
35.2,13.2,12.0,17.2,2.66,0.945,0.601,0.92,13.1,15000.0,6390.0,7670.0,11200.0,1460.0,639.0,456.0,502.0,5.84,8.2,9.13,7.04,0.028,2070.0,2150.0,2160.0
48.9,30.4,11.2,0.448,1.13,0.324,3.05,1.29,0.925,52700.0,37100.0,18100.0,738.0,1570.0,554.0,5860.0,1770.0,0.373,22.9,23.1,21.91,0.007,2600.0,2660.0,2720.0
52.9,31.6,4.43,1.3,0.697,1.12,1.9,1.94,1.27,20900.0,14100.0,2620.0,786.0,355.0,702.0,1340.0,981.0,0.513,8.4,8.46,7.38,0.0053,2740.0,2800.0,2800.0
60.3,26.2,3.25,0.868,1.05,0.446,2.69,1.72,1.33,48800.0,24000.0,3930.0,1070.0,1090.0,572.0,3880.0,1780.0,0.537,17.1,17.3,15.67,0.0046,2690.0,2800.0,2800.0
60.5,27.8,3.85,0.707,0.605,0.344,1.43,2.34,0.961,29300.0,15500.0,3140.0,492.0,357.0,231.0,1240.0,1430.0,0.39,10.3,10.4,10.63,0.0117,2793.0,2800.0,2800.0
44.5,20.8,25.9,1.08,0.598,0.23,1.97,1.02,1.88,22400.0,11800.0,19400.0,828.0,387.0,183.0,1760.0,656.0,0.768,10.5,10.8,9.8,0.0092,2160.0,2260.0,2350.0
34.5,15.1,36.0,2.76,0.797,0.149,2.48,0.619,3.2,35600.0,17600.0,55700.0,4350.0,1060.0,243.0,4550.0,817.0,1.33,21.2,22.1,18.4,0.026,1840.0,1920.0,1990.0
37.0,27.0,24.6,1.57,0.465,0.581,1.08,1.09,0.85,12100.0,10000.0,12000.0,783.0,196.0,301.0,629.0,455.0,0.345,6.9,6.99,6.32,0.01,2140.0,2350.0,2450.0
53.4,25.1,9.87,0.98,1.44,0.716,3.1,1.29,1.7,36500.0,19400.0,10100.0,1020.0,1270.0,774.0,3770.0,1120.0,0.69,14.4,14.6,14.1,0.011,2580.0,2700.0,2780.0
62.8,28.1,2.5,0.3,0.664,0.837,1.1,2.5,1.0,48300.0,24500.0,2880.0,353.0,658.0,1020.0,1510.0,2460.0,0.417,15.8,16.5,16.4,0.017,1985.0,2070.0,2120.0
15.4,5.5,59.0,0.87,0.365,0.189,0.81,0.41,1.6,6290.0,2540.0,36000.0,543.0,192.0,122.0,589.0,214.0,0.666,8.4,8.74,8.2,0.043,2115.0,2205.0,2315.0
52.0,31.9,3.52,1.11,0.896,0.567,2.97,2.12,1.38,38000.0,26500.0,3850.0,1240.0,846.0,658.0,3870.0,1990.0,0.556,15.5,15.7,14.4,0.0075,2800.0,2800.0,2800.0
15.2,16.7,47.3,6.67,0.896,0.068,0.685,0.435,8.2,2590.0,3220.0,12100.0,1740.0,197.0,19.0,208.0,94.8,3.42,3.5,3.65,3.7,0.049,2100.0,2150.0,2200.0
52.0,25.0,10.0,1.6,1.16,0.932,3.0,1.1,1.6,36400.0,19800.0,10500.0,1710.0,1050.0,1040.0,3740.0,987.0,0.667,14.4,15.0,12.6,0.0247,2350.0,2410.0,2630.0
52.1,30.9,7.15,2.24,0.664,0.27,2.1,1.57,1.38,22200.0,14900.0,4560.0,1460.0,365.0,183.0,1600.0,858.0,0.558,9.0,9.13,8.7,0.0095,2800.0,2800.0,2800.0
20.3,13.7,55.6,0.994,0.166,0.0608,0.216,0.351,1.0,11700.0,8950.0,48000.0,877.0,123.0,55.6,222.0,259.0,0.402,12.3,12.3,12.7,0.026,2010.0,2110.0,2220.0
48.0,29.5,7.14,1.3,1.43,0.338,4.19,1.34,1.7,31600.0,22000.0,7040.0,1310.0,1210.0,353.0,4920.0,1130.0,0.685,14.0,14.1,12.9,0.016,2550.0,2680.0,2770.0
37.6,18.4,34.9,1.05,0.382,0.0878,0.841,1.19,1.55,16300.0,9070.0,22700.0,697.0,214.0,60.4,650.0,659.0,0.626,9.2,9.29,9.06,0.0075,2130.0,2190.0,2330.0
45.1,23.2,13.3,2.5,0.83,0.23,2.1,1.3,3.0,14600.0,8480.0,6430.0,1230.0,346.0,118.0,1210.0,537.0,1.22,6.8,6.91,6.3,0.018,2435.0,2545.0,2650.0
48.4,22.1,15.7,2.24,0.797,0.5,3.0,0.936,3.0,7810.0,4040.0,3800.0,553.0,166.0,128.0,864.0,194.0,1.22,3.4,3.46,3.26,0.063,2150.0,2240.0,2350.0
53.8,27.3,11.8,0.63,0.88,0.189,3.08,2.01,0.75,108000.0,62300.0,35500.0,1940.0,2280.0,603.0,11000.0,5170.0,0.303,42.6,43.1,41.0,0.018,2470.0,2560.0,2670.0
32.1,18.5,39.5,1.9,1.03,0.918,1.6,0.9,3.6,17300.0,11300.0,31900.0,1570.0,717.0,786.0,1540.0,622.0,1.5,11.1,11.6,10.3,0.022,1955.0,2085.0,2155.0
49.6,26.3,7.01,3.36,0.282,0.378,2.55,1.19,2.3,38000.0,22800.0,8030.0,3930.0,278.0,459.0,3470.0,1160.0,0.942,16.0,16.4,15.1,0.022,2300.0,2430.0,2520.0
44.3,27.5,14.4,2.48,1.34,0.041,3.04,1.07,3.33,15100.0,10600.0,7340.0,1290.0,589.0,22.0,1840.0,466.0,1.34,7.2,7.27,6.91,0.063,2250.0,2490.0,2690.0
39.2,18.2,27.4,4.6,1.05,0.689,1.9,0.9,4.7,18100.0,9530.0,19000.0,3250.0,623.0,505.0,1560.0,533.0,1.96,9.5,9.9,8.6,0.033,1895.0,1980.0,2020.0
55.4,33.5,2.73,0.817,0.704,1.19,2.18,1.83,1.92,23600.0,14700.0,1350.0,285.0,364.0,570.0,1820.0,1000.0,0.8,8.29,8.63,8.61,0.00423,2910.0,2910.0,2910.0
42.2,28.4,9.82,4.89,0.647,0.405,1.38,1.15,1.88,48000.0,36600.0,16700.0,8480.0,947.0,729.0,2790.0,1680.0,0.759,24.0,24.3,23.7,0.03,2420.0,2540.0,2660.0
43.7,25.9,23.7,0.574,0.515,0.149,1.84,1.07,0.65,34100.0,22900.0,27800.0,686.0,518.0,184.0,2560.0,1070.0,0.262,16.6,16.7,14.67,0.0052,2350.0,2470.0,2550.0
56.3,30.1,3.99,0.588,0.614,0.054,2.66,2.78,1.02,57000.0,34500.0,6050.0,911.0,802.0,86.8,4790.0,3600.0,0.416,21.4,21.7,18.5,0.0059,2800.0,2800.0,2800.0
53.3,22.5,13.7,1.08,0.88,0.311,2.85,1.29,1.2,30000.0,14300.0,11600.0,927.0,638.0,277.0,2850.0,927.0,0.494,11.7,12.0,9.77,0.0045,2280.0,2410.0,2420.0
41.5,22.0,29.5,0.7,0.531,0.23,1.67,0.9,1.27,19000.0,11400.0,20200.0,491.0,314.0,167.0,1360.0,528.0,0.53,9.4,9.84,7.2,0.0093,2080.0,2130.0,2300.0
39.6,20.4,13.3,10.5,1.43,0.486,1.15,1.09,8.78,11000.0,6430.0,5540.0,4460.0,512.0,214.0,572.0,387.0,3.54,5.9,5.95,4.37,0.039,2270.0,2380.0,2470.0
60.3,28.5,3.15,0.434,0.946,0.243,1.75,1.67,0.9,125000.0,66900.0,9750.0,1370.0,2530.0,797.0,6470.0,4430.0,0.364,43.8,44.3,36.17,0.0075,2800.0,2800.0,2800.0
